<start> A young girl with long blonde hair plays a violin when her bowstring breaks. <end>,5165
<start> A young man is driving a car and while it is moving opens the door and jumps out and is running along side of it and laughing while he is doing this. <end>,4022
<start> Six guys bit a ball with their heads in a consecutive order in a room. <end>,2490
<start> Man does gymnastics on long trampoline <end>,1995
<start> a man is scared by a picture of a boy on a mirror in a bathroom <end>,7
"<start> Two young guys are wrestling, on wears a blue shirt the other a plaid one, the latter bits the other, outdoors. <end>",3870
"<start> Three black women are singing and doing a ""booty"" dance in a room at home. <end>",4668
<start> Two girls do a shake and shimmy dance but stop when another joins them. <end>,2000
<start> in a basketball stadium the player in blue clothes and number 3 steal the ball from player in white clothes with number 20 and try to make a score <end>,490
<start> an airplane lands on a ship <end>,1685
"<start> In an empty soccer stadium, grass-covered, a team in apple green jerseys does calisthenic exercises. <end>",5302
<start> plastic cup getting filed with banana and coke in kitchen at daytime <end>,727
"<start> Indoors, living room, two cats are snuggling when man in doorway clears his throat making cats look up wide-eyed. <end>",3033
"<start> Outside, a crowd of people are dressed in black and two men are trying to assist a woman that doesn't want to get into a black suv. <end>",5070
"<start> A lady in a wheelchair tries to ride up an escalator and flips over backward, and when a boy comes to help he flips her over sideways. <end>",5237
<start> in a mtv-studio a european woman in black clothes is singing and dancing within a group of companion <end>,662
<start> a man knocks down a woman on a running track at daytime <end>,764
"<start> A young girl is doing backward somersault, in a gym <end>",2758
"<start> Inside a gym, a young caucasian man runs towards a large ball to sit on it and just as he gets to it, another man in a black shirt rolls it away causing the guy to fall to the floor. <end>",3557
<start> A black car is shown taking off. <end>,3167
<start> a girl is pulling at a drawer in a kitchen <end>,1439
<start> white boy talking with microphone in front of sponsor wall <end>,397
<start> A man with his hair blowing off his head. <end>,2547
"<start> Women at a batting cage, indoors, and one is fielding the balls. <end>",4945
"<start> A very thin black man with glasses and long dreadlocks dances to rap music on a public street showing that his arms end in stubs, but he manages to take off his backpack, as onlookers cheer him on. <end>",5160
"<start> A shirtless, young man hits a car on the side door, and the front window, and breaks the glass. <end>",4388
<start> Hand drops something into 4 bowls and pulls out four colored oval objects <end>,3467
"<start> Two Oriental women are sampling food on a terrace, one is dressed in black and the other is dressed in a yellow blouse and white skirt. <end>",3612
"<start> On top of a bridge between two tall cliffs on a bright sunny day, a person in a black shirt jumps off, but is wearing a bungee cord, yet when the person hits the water, the shirt has become red. <end>",5276
"<start> In a room with several black people watching a couple of black women one dressed in a white shirt and black pants and the other dressed in a black top and black pants jump on a black man laying on the floor the first woman makes an obscene movement on him and the second very large woman hurt him when she jumps on him, <end>",5308
<start> Several small gray creatures are in a straw covered pen and two run around in a white dish and one of then spins completely around while two others move about and some others sit in covered bowl <end>,4763
<start> Bearded fighter tumbles onto and over back of other fighter when that one stoops down. <end>,4630
"<start> Last two young men in line of six, half wearing mikes, tussle with each other playfully. <end>",4490
<start> A woman shouting orders to kids at a sleepover. <end>,2454
<start> Man in red plaid shirt moves away from person playing a keyboard then slides down a wall <end>,4405
<start> Two young men are dressed in inflated blimp suits dancing in a room with geometric print rug; one falls down and kind of bounces on floor. <end>,2285
"<start> A football player, with number 18 on his shirt, and the Michigan State logo, is approaching a man to receive a trophy <end>",4237
"<start> Two boys are walking outdoors, and one is jumping on the back of the other, and finally, they are seated and hug on a park bench. <end>",4582
"<start> in the daytime, woman speaks and screams at home <end>",388
"<start> Outdoors, on a play field, a ball is rolled and a dog quickly chases it only to flip over the ball when it is reached. <end>",5242
"<start> A gymnast in a practice room, does a floor routine where he flips across the mat, while removing some outer garment, completing the routine. <end>",3794
"<start> A young girl, dancing provocatively on stage while singing. <end>",4973
<start> Woman rubs her large read end in pink jeans against the edge of a table <end>,4503
<start> men are jumping on a stage <end>,927
<start> One young man is standing on a train between two cars and another young man is securing his umbrella with rocks. <end>,4466
"<start> On field, woman lifts one of two lambs which bleats until she puts it down. <end>",4766
<start> Two asian females dressed in dark clothes inside room with white walls one grabbing the other <end>,3980
"<start> In a kitchen, man puts his arms around a woman stirring batter in a bowl <end>",4734
<start> a chinese woman speaks and smiles <end>,857
<start> A video of a snow covered porch during with some one saying it is 70 degrees <end>,4329
<start> chinese woman in white clothes smile into the camera <end>,857
<start> A gray poodle is being walked on its hind legs outside while a white poodle watches it. <end>,5314
"<start> Trick indoor golf shot, with ball bouncing between various cooking pans and into red plastic cup. <end>",4608
<start> Video clips of a white blonde female speaking to background music on a set. <end>,3431
<start> in a football hall the goalkeeper hit the red player <end>,1826
"<start> Three black woman shake their large hind quarters, one in leopard pants on in mint-green sundress <end>",4668
"<start> Two young asian men, in costume, performing on stage, with the crowd shouting approval. <end>",4968
"<start> In a store, a smiling young asian woman runs towards a young asian man and he hands her a white bag. <end>",3706
<start> Seven people walk along rocks <end>,1960
"<start> A young man wearing green shorts and a white shirt is sitting on a platform, makes a statement and jumps down from the platform and then hits the bottom and is bounced back up to the top. <end>",4082
<start> Stout woman wearing shorts misses the water when she leaps down towards lake. <end>,4421
<start> Outside at night two Asian men pass each other and kiss. <end>,5393
"<start> A woman in a beige top and pearl earrings watches a television set in a well-to-do household while saying ""puta, puta."" <end>",4974
"<start> A group of people are holding a man on a blanket, and lifting him up, outdoors. <end>",4039
<start> Bearded black man in white tuxedo dances among others in fancy setting with crystal chandelier above. <end>,3991
<start> A young person with a microphone talking to someone while seated in red auditorium seats. <end>,2073
"<start> Soccer players, during a night game, doing a victory dance and hug. <end>",3318
<start> Dark auditorium crowded with people who watch as woman in spotlighted circle on stage responds to man talking to her from large screen in background <end>,2293
<start> A professional wrestler in the ring at an indoor arena runs across the ring and punches individual in a suit . <end>,4660
"<start> A man is writing many equations on a board, one student takes his binder and throws it on the floor, the other stays sitting with its computer, in the class. <end>",4313
<start> Two Japanese singers at a concert with a large crowd <end>,4984
<start> Man wearing blue cardigan lies back in lounge chair and emotes as he holds a bottle of water. <end>,4552
"<start> A UFC fighter is giving a demonstration, on stage, with a Karate master swinging a rubber baton. <end>",4678
"<start> A person, wearing a heavy gear, is jumping over a hill, with two men wearing the same type heavy gear. <end>",4384
<start> Clip Montage of an actor in various scenes. <end>,2193
<start> Man appears in front of noisy gesticulating group then appears alone in front of green screen. <end>,2396
"<start> Soccer players, in the afternoon on a vacant field, are practicing athletic moves and jumping through hoops. <end>",3686
<start> a girl cries and her father moves his hand around her head. a man with a cup sits next to them in the hall <end>,1078
<start> otter casually floating around in water at daytime <end>,427
"<start> Outside of a building, a young asian woman with a white hat on sips a drink while nodding her head. <end>",3629
"<start> Man in police uniform hands bottle of liquor and gun to guy in car, calls for help then drops to ground <end>",1927
<start> white man moving his arms and talking on s baseball field at daytime <end>,562
"<start> On a golf course, a man in blue shirt and pink shorts makes a hole-in-one when he tosses a water bottle into a hole cup and it lands upright. <end>",5194
<start> A man talking into the camera. <end>,3327
<start> a european woman with red beanie talk and eat <end>,389
<start> One basketball player commits a flagrant foul causing the opposing player to fall to the court. <end>,3125
<start> under water large fish makes sound <end>,2307
<start> A puppy is enjoying a slice of pizza as a snack. <end>,4125
"<start> Black woman wearing dark glasses, sticks her tongue partially out and rubs her belly. <end>",4554
"<start> Football team members on a field approach a player in a yellow jersey, hand him a paper, then he is knocked down. <end>",3628
<start> soccer players are clapping their hands on a soccer field at night <end>,1133
<start> Black man wearing hat and pink glasses films himself going round and round on a playground whirligig. <end>,4509
<start> Man wearing NBA Champs hat lifts trophy into the air <end>,3031
<start> Spinning table-mounted globe <end>,3447
<start> A young black man who is wearing a white jacket with a hood slides down a ramp and says good evening. <end>,4224
<start> Woman talks to man then he knocks her down on the floor <end>,2936
<start> A man standing on water tries to hit a golf ball then falls into the water. <end>,2439
"<start> A skit in which three guys are demonstrating friendship, where one pops up to protect another from being hit in the face. <end>",5146
<start> A young guy walked with a cup in his hand from the mic to his friend with a mic. <end>,3219
<start> A group of athletes celebrating winning the 2017 football championship trophy in a stadium with a crowd clapping and cheering them on. <end>,2063
"<start> One young man shoves another, then they embrace as others look on and smile. <end>",5362
"<start> Four young men, are saluting, holding a drink, and drinking, on the street. <end>",4439
<start> in a living room a european kid with hood point at the background <end>,978
"<start> Two large black women knock down a lack man and pounce on him, in a staged fight scene. <end>",5308
<start> Man in green shirt tries to jump over wall into a window well and trips <end>,4212
<start> woman hits another woman <end>,615
<start> dog diving into water at a lake at dawn <end>,781
"<start> Group of asian women, on stage, practicing some sort of gymnastic routine. <end>",2650
<start> Fans are attempting to distract a basketball player making a foul shot during a game. <end>,4914
"<start> A young woman in a green shirt, with a somber look on her face, is listening to someone and begins laughing at what is being said. <end>",3909
<start> a woman dressed in costume performs cartwheels and making head movements following a music routine <end>,2488
"<start> An infant is lying on a bed with her head on a black cat, when the cat gets up and moves, while the infants eyes are following the cat. <end>",3741
"<start> Four people are dancing and singing behind a white panel, <end>",2451
<start> Comedy routine with caucasian man and woman discussing going to the apple store and choosing an apple (to eat). <end>,2067
<start> Basketball player shoots at basket but ball balances between basket and backboard without going in <end>,1996
<start> A man outside talking to another man with a microphone. <end>,3137
<start> On a sports field a team wearing green jerseys and black sorts is doing calisthenics. <end>,5302
"<start> A young pay , at the front of a classroom, makes a gesture of masturbation, to the surprise of another student. <end>",4607
"<start> Two children are in separate cribs, then grab hands and one pulls the other crib over next to his own <end>",3981
<start> Young Asian couple are looking at each other; girl had blonde hair and big glasses; boy is holding her cheeks in smile position with his hands. <end>,2957
<start> Man wearing red hat oversees four gas burners in kitchen and continues moving rhythmically when lights go off. <end>,4532
<start> A young caucasian man is in the front seat of a car and a young caucasian girl is behind him making faces. <end>,5303
"<start> Two asian boys are traveling, and in front of a cathedral, on a sunny day, they are taking selfies. <end>",4573
<start> 4 persons gesticulate in a classroom <end>,428
"<start> A young woman, listening to music in a house, is holding her head still while moving her eyes, widely, side-to-side. <end>",4646
<start> a groom in his wedding made fun of himself when the pastor asked if he accepted the bride <end>,2984
<start> a person is making faces <end>,272
"<start> A young woman, dressed in blue and black, is performing somersaults, in a gym. <end>",4129
<start> a man walks onstage and sings <end>,327
<start> a white man speaks <end>,1409
<start> An individual in a beer cooler hammers on the top of a beer keg until it explodes all over him. <end>,4566
"<start> A young man is skateboarding at a parking lot, without cars, and falls into the border grass. <end>",4196
"<start> In a car, a black man in white shirt and green baseball cap looks out the window at someone behind and yells, ""I'll whup your ass,"" and other pleasantries. <end>",3710
<start> 1 young man gives another one a birthday card and he throws it away. <end>,587
"<start> Little boy being interviewed by woman with mike smiles, then starts to cry, covering face with one hand. <end>",3501
"<start> In moving car, driver views smart phone, smiles, and passenger says something which causes driver's smile to disappear. <end>",4603
"<start> Someone playing with a gray and white cat's fur, pulling it away from either side of its face. <end>",4880
"<start> Outside, a man is using a torch on a plant and when he smells it, he passes out. <end>",4884
"<start> In a grocery store, a young man playing a saxophone is following a large man. <end>",5171
"<start> Indoors at dining table, man eating rapidly interrupted by woman reaching over and closing his shirt top. <end>",3499
"<start> Eight sets of cheerleaders each hold a girl on their hands, and the girls lift one leg in sequence <end>",4307
<start> A young woman screams at something she has seen and then tries to run away from there. <end>,3887
"<start> A woman in white jacket and pants and another person in black dance around on a green lawn, a barn in the background. <end>",5104
"<start> Two dogs are shown with a type of robot riding the dogs, as if they were horses, and the dogs run down the hallway, turn right and then come back out of that hallway, and one of the dogs has a red ball in his mouth and then the dogs run down the hall turn right and then come running back <end>",4327
"<start> A black man is beaten down and kicked, in a dark parking lot, while others look on. <end>",4833
<start> Two small puppies playing on wooden floor; gently batting each other with their paws. <end>,2330
<start> a naked woman with gold body painting is moving towards a luxury car standing indoor. <end>,153
"<start> A young African American man dances in front of another man, in the kitchen. <end>",2787
